date,level,storage,inflow,outflow,rainfall
21/09/2009,124.32,194,510,0,25.45
22/09/2009,124.91,243,567,0,0
23/09/2009,125.46,294,588,0,0
24/09/2009,125.98,345,610,0,19
25/09/2009,126.43,393,572,20,0
26/09/2009,126.83,437,512,20,0
27/09/2009,127.19,478,495,20,0
28/09/2009,127.52,519,498,20,9
29/09/2009,127.79,551,390,20,0
30/09/2009,127.97,574,284,20,1.4
01/10/2009,128.21,605,360,20,1
02/10/2009,128.52,645,491,20,0
03/10/2009,128.84,687,515,20,0
04/10/2009,129.14,728,487,20,0
05/10/2009,129.41,764,435,20,0
06/10/2009,129.65,797,400,20,0
07/10/2009,129.87,828,369,20,0
08/10/2009,130.09,858,375,20,0
09/10/2009,130.31,889,382,20,0
10/10/2009,130.62,934,503,20,57
11/10/2009,130.89,973,483,35,0
12/10/2009,131.12,1007,523,35,0
13/10/2009,131.32,1036,504,35,0
14/10/2009,131.5,1064,466,35,0
15/10/2009,131.7,1095,470,35,0
16/10/2009,141.9,1127,526,35,0
17/10/2009,132.07,1157,481,35,0
18/10/2009,132.17,1172,354,35,0
19/10/2009,132.26,1187,307,35,0
20/10/2009,132.39,1209,392,35,0
21/10/2009,132.56,1239,439,35,0
22/10/2009,132.62,1250,453,285,0
23/10/2009,132.68,1261,445,285,0
24/10/2009,132.78,1279,481,285,0
25/10/2009,132.78,1279,555,535,0
26/10/2009,132.75,1273,498,535,0
27/10/2009,132.68,1261,403,535,0
28/10/2009,132.57,1241,318,535,0
29/10/2009,132.45,1220,297,535,5
30/10/2009,132.37,1206,352,535,17
31/10/2009,132.27,1189,327,535,0
01/11/2009,132.19,1175,372,535,0
02/11/2009,132.13,1165,406,535,0
03/11/2009,132.06,1153,402,535,9
04/11/2009,132.11,1162,662,535,30
05/11/2009,132.16,1170,628,535,30
06/11/2009,132.21,1178,526,435,15
07/11/2009,132.5,1229,1025,435,71
08/11/2009,132.82,1286,695,35,37.6
09/11/2009,133.38,1392,1230,0,54.6
10/11/2009,133.78,1473,978,0,3
11/11/2009,134.03,1525,602,0,7
12/11/2009,134.17,1554,392,0,0
13/11/2009,134.21,1563,209,0,0
14/11/2009,134.22,1565,141,0,0
15/11/2009,134.41,1606,475,0,42.4
16/11/2009,134.61,1651,521,0,11.4
17/11/2009,134.81,1696,525,0,0
18/11/2009,134.92,1721,480,0,0
19/11/2009,135.1,1763,506,0,0
20/11/2009,135.27,1802,502,0,0
21/11/2009,135.45,1845,543,0,0
22/11/2009,135.6,1882,532,0,17
23/11/2009,135.76,1921,523,0,0
24/11/2009,135.92,1960,517,0,0
25/11/2009,136.07,1998,504,0,2
26/11/2009,136.21,2033,510,0,0
27/11/2009,136.35,2069,510,0,0
28/11/2009,136.51,2111,593,0,0
29/11/2009,136.69,2158,650,0,0
30/11/2009,136.87,2206,637,0,0
01/12/2009,137.05,2255,637,0,0
02/12/2009,137.22,2301,631,0,0
03/12/2009,137.39,2348,637,0,1
04/12/2009,137.58,2401,613,0,19
05/12/2009,137.73,2444,580,0,1
06/12/2009,137.87,2484,568,0,0
07/12/2009,138.01,2524,557,0,0
08/12/2009,138.15,2565,591,0,0
09/12/2009,138.29,2606,509,0,0
10/12/2009,138.42,2645,486,0,0
11/12/2009,138.55,2684,486,0,0
12/12/2009,138.67,2721,463,0,0
13/12/2009,138.8,2761,498,0,0
14/12/2009,138.93,2801,498,0,0
15/12/2009,139.01,2826,324,0,0
16/12/2009,139.37,2940,1419,100,87
17/12/2009,139.34,2931,563,826,12
18/12/2009,139.17,2877,185,826,1
19/12/2009,139,2823,236,826,0
20/12/2009,138.8,2761,137,826,0
21/12/2009,138.67,2721,351,814,12
22/12/2009,138.49,2666,177,814,3
23/12/2009,138.28,2603,73,802,0
24/12/2009,138.15,2565,0,472,0
25/12/2009,138.05,2536,0,438,0
26/12/2009,137.92,2498,0,438,0
27/12/2009,137.8,2464,0,438,0
28/12/2009,137.69,2432,0,438,0
29/12/2009,137.56,2396,0,438,0
30/12/2009,137.43,2359,0,438,0
31/12/2009,137.29,2320,0,426,0
01/01/2010,137.19,2293,0,426,0
02/01/2010,137.04,2252,0,426,0
03/01/2010,136.9,2214,0,426,0
04/01/2010,136.78,2182,0,419,0
05/01/2010,136.66,2150,0,419,0
06/01/2010,136.53,2116,0,419,0
07/01/2010,136.4,2082,0,419,0
08/01/2010,136.3,2056,0,413,0
09/01/2010,136.2,2031,0,289,0
10/01/2010,136.1,2006,0,289,0
11/01/2010,136,1980,0,301,0
12/01/2010,135.9,1955,0,289,0
13/01/2010,135.8,1931,0,278,0
14/01/2010,135.71,1908,0,266,3
15/01/2010,135.61,1884,0,278,0
16/01/2010,135.53,1865,0,50,0
17/01/2010,135.51,1860,0,50,0
18/01/2010,135.49,1855,0,50,0
19/01/2010,135.46,1848,0,50,0
20/01/2010,135.35,1821,0,312,0
21/01/2010,135.21,1788,0,382,0
22/01/2010,135.1,1763,0,289,0
23/01/2010,134.99,1737,0,301,0
24/01/2010,134.87,1709,0,324,0
25/01/2010,134.75,1682,0,312,0
26/01/2010,134.63,1655,0,312,0
27/01/2010,134.5,1626,0,336,0
28/01/2010,134.37,1598,0,324,0
29/01/2010,134.25,1572,0,301,0
30/01/2010,134.13,1546,0,301,0
31/01/2010,134.01,1520,0,301,0
01/02/2010,133.88,1493,0,312,0
02/02/2010,133.75,1467,0,301,0
03/02/2010,133.65,1446,58,301,0
04/02/2010,133.57,1430,116,301,0
05/02/2010,133.53,1422,208,301,0
06/02/2010,133.49,1414,208,301,0
07/02/2010,133.45,1406,208,301,0
08/02/2010,133.47,1410,375,301,0
09/02/2010,133.5,1416,413,316,0
10/02/2010,133.53,1422,413,316,0
11/02/2010,133.57,1430,436,316,0
12/02/2010,133.6,1436,428,331,0
13/02/2010,133.65,1446,475,331,0
14/02/2010,133.72,1460,520,331,0
15/02/2010,133.79,1475,532,331,0
16/02/2010,133.85,1487,498,331,0
17/02/2010,133.92,1502,532,331,0
18/02/2010,134,1518,547,331,0
19/02/2010,134.08,1535,559,331,0
20/02/2010,134.19,1559,639,331,0
21/02/2010,134.32,1587,686,331,0
22/02/2010,134.44,1613,663,331,0
23/02/2010,134.59,1635,617,331,0
24/02/2010,134.65,1660,651,331,0
25/02/2010,134.75,1682,617,331,0
26/02/2010,134.83,1700,570,331,0
27/02/2010,134.91,1719,582,331,0
28/02/2010,135,1739,593,331,0
01/03/2010,135.08,1758,590,334,0
02/03/2010,135.14,1772,532,334,0
03/03/2010,135.18,1781,474,334,0
04/03/2010,135.21,1788,451,334,0
05/03/2010,135.27,1802,532,334,0
06/03/2010,135.33,1817,544,334,0
07/03/2010,135.4,1833,555,334,0
08/03/2010,135.48,1853,601,334,0
09/03/2010,135.56,1872,596,340,0
10/03/2010,135.63,1889,573,340,0
11/03/2010,135.67,1899,492,340,0
12/03/2010,135.73,1913,538,340,0
13/03/2010,135.78,1926,526,340,0
14/03/2010,135.82,1936,492,340,0
15/03/2010,135.86,1945,480,340,0
16/03/2010,135.89,1953,469,340,0
17/03/2010,135.93,1963,416,30,0
18/03/2010,135.95,1968,395,340,0
19/03/2010,135.98,1975,457,340,0
20/03/2010,136,1980,434,340,0
21/03/2010,136.01,1983,420,346,0
22/03/2010,136.03,1988,443,346,0
23/03/2010,136.04,1990,408,346,0
24/03/2010,136.08,2000,501,346,0
25/03/2010,136.12,2011,512,346,0
26/03/2010,136.18,2026,559,346,0
27/03/2010,136.24,2041,559,346,0
28/03/2010,136.29,2054,535,346,0
29/03/2010,136.31,2059,443,346,0
30/03/2010,136.31,2059,385,346,0
31/03/2010,136.31,2059,385,346,0
01/04/2010,136.29,2054,327,426,0
02/04/2010,136.26,2046,296,346,0
03/04/2010,136.19,2028,181,346,0
04/04/2010,136.08,2000,65,346,0
05/04/2010,135.95,1968,0,340,0
06/04/2010,135.83,1938,0,340,0
07/04/2010,135.71,1908,0,340,0
08/04/2010,135.57,1874,0,340,0
09/04/2010,135.44,1843,0,334,0
10/04/2010,135.31,1812,0,334,0
11/04/2010,135.24,1795,0,30,0
12/04/2010,135.1,1763,0,334,0
13/04/2010,134.96,1730,0,334,0
14/04/2010,134.82,1698,0,328,0
15/04/2010,134.68,1666,0,328,0
16/04/2010,134.54,1635,0,328,0
17/04/2010,134.41,1606,0,321,0
18/04/2010,134.28,1578,0,321,0
19/04/2010,134.14,1548,0,321,0
20/04/2010,134,1518,0,321,0
21/04/2010,133.87,1491,0,315,0
22/04/2010,133.73,1462,0,315,0
23/04/2010,133.58,1432,0,315,0
24/04/2010,133.44,1404,0,301,0
25/04/2010,133.39,1394,0,30,0
26/04/2010,133.36,1389,0,30,0
27/04/2010,133.33,1383,0,30,0
28/04/2010,133.29,1375,0,30,0
29/04/2010,133.26,1369,0,30,0
30/04/2010,133.23,1363,0,30,0
01/05/2010,133.19,1356,0,30,1
02/05/2010,133.16,1350,0,30,0
03/05/2010,133.12,1342,0,30,0
04/05/2010,133.09,1336,0,30,0
05/05/2010,133.06,1331,0,30,1
06/05/2010,133.02,1323,0,30,1
07/05/2010,132.99,1318,0,30,0
08/05/2010,132.95,1310,0,30,0
09/05/2010,132.92,1305,0,30,0
10/05/2010,132.88,1297,0,30,0
11/05/2010,132.85,1292,0,30,0
12/05/2010,132.81,1284,0,30,0
13/05/2010,132.78,1279,0,30,0
14/05/2010,132.75,1273,0,30,0
15/05/2010,132.71,1266,0,30,0
16/05/2010,132.68,1261,0,30,0
17/05/2010,132.64,1253,0,30,0
18/05/2010,132.6,1246,0,30,0
19/05/2010,132.57,1241,0,30,13
20/05/2010,132.69,1262,243,30,86
21/05/2010,132.66,1257,0,30,0
22/05/2010,132.63,1252,0,30,0
23/05/2010,132.6,1246,0,30,0
24/05/2010,132.57,1241,0,30,0
25/05/2010,132.54,1236,0,30,0
26/05/2010,132.5,1229,0,30,0
27/05/2010,132.47,1223,0,30,0
28/05/2010,132.44,1218,0,30,0
29/05/2010,132.41,1213,0,30,0
30/05/2010,132.37,1206,0,30,0
31/05/2010,132.34,1201,0,30,0
01/06/2010,132.31,1195,0,30,0
02/06/2010,132.28,1190,0,30,0
03/06/2010,132.24,1183,0,30,0
04/06/2010,132.2,1177,0,30,0
05/06/2010,132.16,1170,0,30,0
06/06/2010,132.12,1163,0,30,0
07/06/2010,132.08,1157,0,30,3
08/06/2010,132.04,1150,0,30,2
09/06/2010,132,1143,0,30,12
10/06/2010,132.02,1147,102,30,13
11/06/2010,131.99,1142,0,30,0
12/06/2010,131.96,1137,0,30,2
13/06/2010,131.93,1132,0,30,1
14/06/2010,131.9,1127,0,30,2
15/06/2010,131.87,1122,0,30,0
16/06/2010,131.84,1117,0,30,0
17/06/2010,131.81,1112,0,30,0
18/06/2010,131.78,1107,0,30,0
19/06/2010,131.74,1101,0,30,0
20/06/2010,131.71,1096,0,30,0
21/06/2010,131.68,1092,0,30,0
22/06/2010,131.65,1087,0,30,0
23/06/2010,131.62,1082,0,30,0
24/06/2010,131.59,1077,0,30,0
25/06/2010,131.56,1073,0,30,0
26/06/2010,131.53,1068,0,30,1
27/06/2010,131.5,1064,0,30,3
28/06/2010,131.5,1064,53,30,38
29/06/2010,131.47,1059,0,30,0
30/06/2010,131.44,1054,0,30,0
01/07/2010,131.41,1050,0,30,0
02/07/2010,131.38,1045,0,30,0
03/07/2010,131.35,1041,0,30,0
04/07/2010,131.32,1036,0,30,0
05/07/2010,131.29,1032,0,30,3.4
06/07/2010,131.29,1032,49,30,3.4
07/07/2010,131.32,1036,95,30,5.6
08/07/2010,131.29,1032,0,30,0
09/07/2010,131.26,1027,0,30,0
10/07/2010,131.27,1029,66,30,3
11/07/2010,131.24,1024,0,30,0
12/07/2010,131.21,1020,0,30,0
13/07/2010,131.25,1026,118,30,11.6
14/07/2010,131.22,1021,0,30,0
15/07/2010,131.19,1017,0,30,0
16/07/2010,131.16,1013,0,30,0
17/07/2010,131.32,1036,315,30,33.4
18/07/2010,131.5,1064,373,30,48.6
19/07/2010,131.55,1071,130,30,18.4
20/07/2010,131.58,1076,107,30,4.8
21/07/2010,131.69,1093,227,30,17.6
22/07/2010,131.7,1095,53,30,2.6
23/07/2010,131.67,1090,0,30,0
24/07/2010,131.64,1085,0,30,0
25/07/2010,131.62,1082,0,30,0
26/07/2010,131.59,1077,0,30,0
27/07/2010,131.56,1073,0,30,0
28/07/2010,131.6,1079,118,30,10.4
29/07/2010,131.59,1077,26,30,1.4
30/07/2010,131.7,1095,257,30,23
31/07/2010,131.75,1103,142,30,21
01/08/2010,131.72,1098,0,30,0.6
02/08/2010,131.69,1093,0,30,0
03/08/2010,131.66,1088,0,30,0
04/08/2010,131.62,1082,0,30,0
05/08/2010,131.59,1077,0,30,0
06/08/2010,131.56,1073,0,30,0
07/08/2010,131.53,1068,0,30,0
08/08/2010,131.5,1064,0,30,1
09/08/2010,131.47,1059,0,30,0
10/08/2010,131.45,1056,0,30,0
11/08/2010,131.42,1051,0,30,0
12/08/2010,131.39,1047,0,30,0
13/08/2010,131.5,1064,246,30,32
14/08/2010,131.57,1074,165,30,26
15/08/2010,131.55,1071,0,30,0
16/08/2010,131.52,1067,0,30,0
17/08/2010,131.49,1062,0,30,0
18/08/2010,131.64,1085,315,30,50
19/08/2010,131.79,1109,327,30,35
20/08/2010,131.79,1109,49,30,0
21/08/2010,131.81,1112,84,30,7.6
22/08/2010,131.92,1130,238,30,18
23/08/2010,132.06,1153,296,30,30
24/08/2010,132.22,1180,342,30,2
25/08/2010,132.35,1202,285,30,6
26/08/2010,132.48,1225,296,30,5.8
27/08/2010,132.48,1225,49,30,0
28/08/2010,132.46,1222,0,30,0
29/08/2010,132.44,1218,0,30,0
30/08/2010,132.65,1255,458,30,30
31/08/2010,132.7,1264,134,30,0
01/09/2010,132.7,1264,54,30,0
02/09/2010,132.68,1261,0,30,0
03/09/2010,132.71,1266,88,30,13
04/09/2010,132.69,1262,0,30,0
05/09/2010,132.67,1259,0,30,0
06/09/2010,132.65,1255,0,30,1
07/09/2010,132.63,1252,0,30,0
08/09/2010,132.61,1248,0,30,0
09/09/2010,132.58,1243,0,30,0
10/09/2010,132.82,1286,498,30,88
11/09/2010,132.89,1299,150,0,7
12/09/2010,132.9,1301,23,0,0
13/09/2010,132.9,1301,0,0,0
14/09/2010,132.93,1306,58,0,9.4
15/09/2010,132.97,1314,93,0,0.8
16/09/2010,132.98,1316,23,0,0
17/09/2010,132.99,1318,23,0,0
18/09/2010,132.99,1318,0,0,0
19/09/2010,132.98,1316,0,0,0
20/09/2010,132.97,1314,0,0,0
21/09/2010,132.96,1312,0,0,0
22/09/2010,132.95,1310,0,0,0
23/09/2010,132.94,1308,0,0,0
24/09/2010,132.93,1306,0,0,0
25/09/2010,132.92,1305,0,0,1.4
26/09/2010,132.91,1303,0,0,0
27/09/2010,132.93,1306,58,0,6
28/09/2010,132.95,1310,58,0,0
29/09/2010,132.95,1310,0,0,0
30/09/2010,132.94,1308,0,0,0
01/10/2010,132.93,1306,0,0,0
02/10/2010,132.92,1305,0,0,0
03/10/2010,132.94,1308,53,0,6.2
04/10/2010,132.94,1308,0,0,0
05/10/2010,132.93,1306,0,0,0
06/10/2010,132.92,1305,0,0,0
07/10/2010,132.93,1306,30,0,8.2
08/10/2010,132.92,1305,0,0,0
09/10/2010,132.89,1299,0,100,0
10/10/2010,132.83,1288,0,100,0
11/10/2010,132.79,1281,0,100,0
12/10/2010,132.91,1303,359,100,0
13/10/2010,133.04,1327,396,100,0
14/10/2010,133.11,1340,412,310,0
15/10/2010,133.22,1361,571,310,0
16/10/2010,133.31,1379,536,310,0
17/10/2010,133.41,1398,548,310,0
18/10/2010,133.51,1418,559,310,0
19/10/2010,133.61,1438,559,310,0
20/10/2010,133.72,1460,583,310,0
21/10/2010,133.82,1481,571,310,0
22/10/2010,133.92,1502,571,310,0
23/10/2010,134.03,1525,597,310,0
24/10/2010,134.14,1548,597,310,6.6
25/10/2010,134.24,1569,577,310,0
26/10/2010,134.34,1591,589,310,0
27/10/2010,134.45,1615,612,310,1
28/10/2010,134.56,1639,612,310,0
29/10/2010,134.75,1682,832,310,15
30/10/2010,134.95,1728,866,310,22
31/10/2010,135.11,1765,764,310,14.2
01/11/2010,135.24,1795,687,314,0
02/11/2010,135.38,1829,707,314,2.4
03/11/2010,135.47,1850,661,419,0
04/11/2010,135.62,1889,868,425,5.4
05/11/2010,135.93,1963,1307,425,7.6
06/11/2010,136.15,2018,1100,435,2.2
07/11/2010,136.33,2064,995,435,4.8
08/11/2010,136.51,2111,1007,435,21.8
09/11/2010,136.68,2155,1005,435,0
10/11/2010,136.73,2169,805,615,0
11/11/2010,136.77,2179,759,615,0
12/11/2010,136.86,2203,921,615,9
13/11/2010,136.81,2190,437,615,0
14/11/2010,136.73,2169,344,615,3.6
15/11/2010,136.65,2148,400,615,0
16/11/2010,136.81,2190,1150,411,25
17/11/2010,137.02,2246,1089,411,26.2
18/11/2010,137.55,2393,2149,418,13
19/11/2010,138.38,2633,3349,670,1
20/11/2010,138.78,2755,2238,833,0
21/11/2010,138.99,2820,1498,721,0
22/11/2010,139.06,2842,1081,854,0
23/11/2010,139.1,2854,1028,854,0
24/11/2010,139.09,2851,784,854,1
25/11/2010,139.1,2854,924,854,0
26/11/2010,139.1,2854,889,854,1
27/11/2010,139.09,2851,819,854,0
28/11/2010,139.08,2848,819,854,0
29/11/2010,139.02,2829,669,854,0
30/11/2010,138.98,2817,748,854,0
01/12/2010,139,2823,889,854,20
02/12/2010,139.12,2861,1352,864,34.4
03/12/2010,139.5,2982,2312,866,7.8
04/12/2010,139.75,3064,1873,878,0
05/12/2010,139.71,3051,2194,2298,3
06/12/2010,139.62,3022,1879,2215,36
07/12/2010,139.56,3002,1813,1998,40.3
08/12/2010,139.61,3018,2229,1998,1.8
09/12/2010,139.61,3018,1382,1336,4.2
10/12/2010,139.63,3025,1131,1004,0
11/12/2010,139.67,3038,1200,1004,0
12/12/2010,139.66,3035,1015,508,0
13/12/2010,139.72,3054,608,342,0
14/12/2010,139.85,3098,731,176,2
15/12/2010,139.96,3135,741,93,0
16/12/2010,140,3231,1453,363,2
17/12/2010,140,3231,593,547,0
18/12/2010,140,3231,593,547,2
19/12/2010,140,3231,593,547,0
20/12/2010,140,3231,593,547,9
21/12/2010,140,3231,593,547,0
22/12/2010,140,3231,593,547,0
23/12/2010,140,3231,593,547,0
24/12/2010,140,3231,593,547,0
25/12/2010,140,3231,593,547,0
26/12/2010,140,3231,593,547,0
27/12/2010,140,3231,460,414,0
28/12/2010,140,3231,326,280,0
29/12/2010,140,3231,326,280,0
30/12/2010,140,3231,326,280,0
31/12/2010,140,3231,356,310,0
01/01/2011,140.00,3231.00,356,310,0
02/01/2011,140.00,3231.00,356,310,0
03/01/2011,140.00,3231.00,394,360,0
04/01/2011,140.00,3231.00,396,360,2.2
05/01/2011,140.00,3231.00,395,360,2
06/01/2011,140.00,3231.00,519,483,0
07/01/2011,140.00,3231.00,511,483,0
08/01/2011,140.00,3231.00,588,552,0
09/01/2011,140.00,3231.00,682,644,0
10/01/2011,140.00,3231.00,599,563,0
11/01/2011,140.00,3231.00,516,480,0
12/01/2011,140.00,3231.00,475,439,0
13/01/2011,140.00,3231.00,475,439,0
14/01/2011,140.00,3231.00,433,397,0
15/01/2011,140.00,3231.00,336,300,0
16/01/2011,140.00,3231.00,336,300,0
17/01/2011,140.00,3231.00,332,300,0
18/01/2011,140.00,3231.00,320,284,0
19/01/2011,140.00,3231.00,300,264,0
20/01/2011,140.00,3231.00,296,260,0
21/01/2011,140.00,3231.00,276,240,0
22/01/2011,140.00,3231.00,260,224,0
23/01/2011,140.00,3231.00,280,280,0
24/01/2011,140.00,3231.00,254,218,0
25/01/2011,140.00,3231.00,225,189,0
26/01/2011,140.00,3231.00,193,157,0
27/01/2011,140.00,3231.00,131,95,0
28/01/2011,140.00,3231.00,61,25,0
29/01/2011,139.99,3213.00,0,172,0
30/01/2011,139.98,3186.00,0,276,0
31/01/2011,139.96,3135.00,0,554,0
01/02/2011,139.88,3108.00,0,262,0
02/02/2011,139.79,3081.00,0,262,0
03/02/2011,139.72,3054.00,0,262,0
04/02/2011,139.64,3028.00,0,250,0
05/02/2011,139.58,3009.00,0,170,0
06/02/2011,139.51,2986.00,0,210,0
07/02/2011,139.45,2966.00,0,181,0
08/02/2011,139.40,2950.00,0,135,0
09/02/2011,139.35,2934.00,0,135,0
10/02/2011,139.31,2921.00,0,100,0
11/02/2011,139.25,2902.00,0,100,0
12/02/2011,139.21,2889.00,0,100,0
13/02/2011,139.16,2873.00,0,100,0
14/02/2011,139.11,2858.00,0,100,0
15/02/2011,139.07,2845.00,0,100,0
16/02/2011,139.02,2829.00,0,100,0
17/02/2011,138.97,2814.00,0,100,0
18/02/2011,138.93,2801.00,0,100,0
19/02/2011,138.88,2786.00,0,100,0
20/02/2011,138.84,2773.00,0,100,0
21/02/2011,138.79,2758.00,0,100,0
22/02/2011,138.83,2770.00,286,100,27.6
23/02/2011,138.86,2779.00,251,100,18
24/02/2011,138.88,2786.00,228,100,18
25/02/2011,138.85,2776.00,31,100,0
26/02/2011,138.81,2764.00,0,100,0
27/02/2011,138.77,2752.00,0,100,0
28/02/2011,138.73,2739.00,0,100,0
01/03/2011,138.71,2733.00,60,100,0
02/03/2011,138.68,2724.00,50,76,0
03/03/2011,138.66,2718.00,50,76,0
04/03/2011,138.64,2712.00,49,76,0
05/03/2011,138.62,2706.00,49,76,0
06/03/2011,138.60,2700.00,49,76,0
07/03/2011,138.58,2693.00,20,76,0
08/03/2011,138.56,2687.00,0,10,0
09/03/2011,138.54,2681.00,0,10,0
10/03/2011,138.52,2675.00,0,10,0
11/03/2011,138.50,2669.00,0,10,0
12/03/2011,138.47,2660.00,0,10,0
13/03/2011,138.44,2651.00,0,10,0
14/03/2011,138.41,2642.00,0,10,0
15/03/2011,138.38,2633.00,0,20,0
16/03/2011,138.35,2624.00,0,20,0
17/03/2011,138.33,2618.00,0,20,0
18/03/2011,138.31,2612.00,0,20,0
19/03/2011,138.29,2606.00,0,20,0
20/03/2011,138.27,2600.00,0,20,0
21/03/2011,138.25,2595.00,0,20,0
22/03/2011,138.23,2589.00,0,20,0
23/03/2011,138.21,2583.00,0,20,0
24/03/2011,138.19,2577.00,0,20,0
25/03/2011,138.17,2571.00,0,20,0
26/03/2011,138.15,2565.00,0,20,0
27/03/2011,138.13,2559.00,0,20,0
28/03/2011,138.11,2553.00,0,20,0
29/03/2011,138.09,2547.00,0,20,0
30/03/2011,138.07,2542.00,0,20,0
31/03/2011,138.05,2536.00,0,20,0
01/04/2011,138.03,2530.00,0,20,0
02/04/2011,138.01,2524.00,0,20,0
03/04/2011,137.99,2518.00,0,20,0
04/04/2011,137.97,2513.00,0,20,0
05/04/2011,137.95,2507.00,0,20,0
06/04/2011,137.93,2501.00,0,20,0
07/04/2011,137.91,2495.00,0,20,0
08/04/2011,137.89,2489.00,0,20,0
09/04/2011,137.87,2484.00,0,20,0
10/04/2011,137.85,2478.00,0,20,0
11/04/2011,137.83,2472.00,0,20,0
12/04/2011,137.81,2467.00,0,20,0
13/04/2011,137.79,2461.00,0,20,0
14/04/2011,137.77,2455.00,0,20,0
15/04/2011,137.75,2449.00,0,20,0
16/04/2011,137.73,2444.00,0,20,0
17/04/2011,137.71,2438.00,0,20,0
18/04/2011,137.69,2432.00,0,20,0
19/04/2011,137.66,2424.00,0,20,0
20/04/2011,137.64,2418.00,0,20,0
21/04/2011,137.61,2410.00,0,20,0
22/04/2011,137.59,2404.00,0,20,3.4
23/04/2011,137.62,2412.00,162,20,19.4
24/04/2011,137.63,2415.00,104,20,5.2
25/04/2011,137.63,2415.00,69,20,0
26/04/2011,137.61,2410.00,0,20,0
27/04/2011,137.59,2404.00,0,20,0
28/04/2011,137.57,2398.00,0,20,0
29/04/2011,137.55,2393.00,0,20,0
30/04/2011,137.53,2387.00,0,20,0
01/05/2011,137.51,2381.00,0,20,0
02/05/2011,137.48,2373.00,0,20,0
03/05/2011,137.41,2354.00,0,220,0
04/05/2011,137.33,2331.00,0,220,0
05/05/2011,137.25,2309.00,0,220,0
06/05/2011,137.16,2285.00,0,220,0
07/05/2011,137.07,2260.00,0,220,0
08/05/2011,136.98,2236.00,0,220,0
09/05/2011,136.89,2211.00,0,220,0
10/05/2011,136.80,2187.00,0,220,0
11/05/2011,136.71,2163.00,0,220,0
12/05/2011,136.62,2140.00,0,220,0
13/05/2011,136.53,2116.00,0,220,0
14/05/2011,136.44,2093.00,0,220,0
15/05/2011,136.35,2069.00,0,220,0
16/05/2011,136.26,2046.00,0,220,0
17/05/2011,136.17,2023.00,0,220,0
18/05/2011,136.08,2000.00,0,220,0
19/05/2011,135.99,1978.00,0,220,0
20/05/2011,135.89,1953.00,0,220,0
21/05/2011,135.82,1936.00,67,220,39.0
22/05/2011,135.74,1916.00,33,220,0
23/05/2011,135.65,1894.00,0,220,0
24/05/2011,135.56,1872.00,0,220,0
25/05/2011,135.47,1850.00,0,220,0
26/05/2011,135.37,1826.00,0,220,0
27/05/2011,135.28,1805.00,0,220,0
28/05/2011,135.19,1784.00,0,220,0
29/05/2011,135.10,1763.00,0,220,0
30/05/2011,135.01,1742.00,0,220,0
31/05/2011,134.92,1721.00,0,220,0
01/06/2011,134.83,1700.00,0,220,0
02/06/2011,134.84,1703.00,289,220,17.6
03/06/2011,134.74,1680.00,0,220,0
04/06/2011,134.64,1657.00,0,220,0
05/06/2011,134.54,1635.00,0,220,0
06/06/2011,134.44,1613.00,0,220,0
07/06/2011,134.40,1604.00,58,120,7.4
08/06/2011,134.34,1591.00,0,120,0
09/06/2011,134.28,1578.00,0,120,0
10/06/2011,134.22,1565.00,0,120,0
11/06/2011,134.16,1552.00,0,120,0
12/06/2011,134.10,1539.00,0,120,0
13/06/2011,134.03,1525.00,0,120,0
14/06/2011,133.96,1510.00,0,120,0
15/06/2011,133.89,1495.00,0,120,14.4
16/06/2011,133.82,1481.00,0,120,0
17/06/2011,133.75,1467.00,0,120,0
18/06/2011,133.68,1452.00,0,120,0
19/06/2011,133.61,1438.00,0,120,0
20/06/2011,133.54,1424.00,0,120,0
21/06/2011,133.47,1410.00,0,120,1
22/06/2011,133.35,1387.00,0,320,0
23/06/2011,133.10,1338.00,0,520,0
24/06/2011,132.90,1301.00,116,520,17.2
25/06/2011,132.71,1266.00,139,520,0
26/06/2011,132.54,1236.00,197,520,0
27/06/2011,132.40,1211.00,255,520,0
28/06/2011,132.27,1189.00,286,520,0
29/06/2011,132.23,1182.00,373,420,0
30/06/2011,132.22,1180.00,437,420,0
01/07/2011,132.22,1180.00,442,420,0
02/07/2011,132.35,1202.00,695,420,24.2
03/07/2011,132.45,1220.00,654,420,9.4
04/07/2011,132.51,1230.00,562,420,0
05/07/2011,132.58,1243.00,602,420,0
06/07/2011,132.67,1259.00,637,420,0
07/07/2011,132.82,1286.00,752,420,9.4
08/07/2011,132.94,1308.00,694,420,0
09/07/2011,133.05,1329.00,718,450,0
10/07/2011,133.15,1348.00,741,500,0
11/07/2011,133.26,1369.00,764,501,0
12/07/2011,133.38,1392.00,787,501,17
13/07/2011,133.48,1412.00,752,501,0
14/07/2011,133.57,1430.00,741,501,2.4
15/07/2011,133.67,1450.00,761,511,0
16/07/2011,133.79,1475.00,752,441,0
17/07/2011,133.91,1500.00,752,441,0
18/07/2011,134.02,1523.00,741,451,0
19/07/2011,134.12,1544.00,718,451,1.2
20/07/2011,134.23,1567.00,745,451,3.6
21/07/2011,134.32,1587.00,710,451,0
22/07/2011,134.40,1604.00,676,451,0
23/07/2011,134.45,1615.00,606,451,6
24/07/2011,134.49,1624.00,583,451,5.6
25/07/2011,134.55,1637.00,638,460,5.8
26/07/2011,134.61,1651.00,650,460,0
