level,storage,inflow,rainfall,outflow,next_storage,label
122.67,94.0,0.0,4.0,14.0,93.0,1
122.65,93.0,0.0,0.0,14.0,92.0,1
122.62,92.0,0.0,3.6,14.0,91.0,1
122.6,91.0,0.0,0.0,14.0,90.0,1
122.58,90.0,0.0,1.6,14.0,89.0,1
122.55,89.0,0.0,0.0,14.0,88.0,1
122.53,88.0,0.0,0.0,14.0,86.0,1
122.48,86.0,0.0,0.0,14.0,84.0,1
122.43,84.0,0.0,0.0,14.0,83.0,1
122.4,83.0,0.0,1.6,14.0,82.0,1
122.37,82.0,0.0,0.0,14.0,81.0,1
122.35,81.0,0.0,0.0,14.0,80.0,1
122.32,80.0,0.0,26.8,14.0,79.0,1
122.29,79.0,0.0,0.0,14.0,78.0,1
122.26,78.0,0.0,8.2,14.0,76.0,1
122.22,76.0,0.0,0.0,14.0,75.0,1
122.2,75.0,5.0,10.8,14.0,91.0,1
122.61,91.0,190.0,10.4,14.0,116.0,1
123.14,116.0,303.0,0.0,14.0,141.0,1
123.57,141.0,303.0,7.0,14.0,167.0,1
123.96,167.0,315.0,0.0,17.0,192.0,1
124.3,192.0,316.0,1.4,19.0,265.0,1
12515.0,265.0,864.0,34.4,19.0,307.0,1
125.6,307.0,508.0,12.2,22.0,347.0,1
126.0,347.0,485.0,0.0,22.0,384.0,1
126.35,384.0,452.0,0.0,24.0,431.0,1
126.78,431.0,568.0,18.0,24.0,454.0,1
126.98,454.0,478.0,0.0,212.0,470.0,1
127.12,470.0,398.0,0.0,213.0,488.0,1
127.27,488.0,427.0,0.0,224.0,496.0,1
127.34,496.0,428.0,0.0,224.0,511.0,1
127.46,511.0,455.0,0.0,345.0,523.0,1
127.56,523.0,474.0,0.0,483.0,519.0,1
127.53,519.0,435.0,0.0,483.0,517.0,1
127.51,517.0,460.0,0.0,483.0,556.0,1
127.83,556.0,934.0,35.0,483.0,563.0,1
127.88,563.0,566.0,16.0,483.0,566.0,1
127.91,566.0,518.0,0.0,483.0,574.0,1
127.97,574.0,542.0,0.0,429.0,578.0,1
128.0,578.0,477.0,0.0,431.0,578.0,1
128.0,578.0,431.0,0.0,431.0,575.0,1
127.9,575.0,397.0,0.0,431.0,574.0,1
127.97,574.0,419.0,0.0,429.0,596.0,1
128.14,596.0,686.0,8.0,431.0,593.0,1
128.12,593.0,392.0,0.0,431.0,604.0,1
128.2,604.0,558.0,4.0,431.0,606.0,1
128.22,606.0,458.0,1.2,431.0,626.0,1
128.36,626.0,663.0,15.6,431.0,640.0,1
128.48,640.0,617.0,5.6,432.0,653.0,1
128.58,653.0,582.0,4.0,432.0,664.0,1
128.66,664.0,559.0,0.0,432.0,671.0,1
128.72,671.0,511.0,0.0,432.0,679.0,1
128.78,679.0,518.0,0.0,480.0,682.0,1
128.8,682.0,512.0,0.0,480.0,689.0,1
128.85,689.0,561.0,16.0,480.0,685.0,1
128.82,685.0,434.0,0.0,480.0,679.0,1
128.78,679.0,411.0,9.8,480.0,679.0,1
128.78,679.0,480.0,37.0,480.0,658.0,1
128.62,658.0,237.0,7.0,480.0,635.0,1
128.44,635.0,35.0,0.0,281.0,617.0,1
128.3,617.0,73.0,2.4,281.0,593.0,1
128.12,593.0,0.0,0.0,281.0,569.0,1
127.93,569.0,0.0,0.0,281.0,575.0,1
127.98,575.0,350.0,35.0,281.0,565.0,1
127.9,565.0,163.0,11.6,279.0,555.0,1
127.82,555.0,163.0,27.2,279.0,531.0,1
127.63,531.0,0.0,0.0,279.0,507.0,1
127.43,507.0,0.0,1.2,279.0,497.0,1
127.35,497.0,163.0,25.2,279.0,480.0,1
127.2,480.0,82.0,1.0,279.0,456.0,1
127.0,456.0,0.0,1.0,279.0,433.0,1
126.8,433.0,0.0,0.0,270.0,410.0,1
126.59,410.0,0.0,0.0,270.0,387.0,1
126.38,387.0,0.0,0.0,261.0,365.0,1
126.17,365.0,0.0,0.0,256.0,344.0,1
125.97,344.0,0.0,0.0,244.0,323.0,1
125.76,323.0,0.0,0.0,243.0,302.0,1
125.54,302.0,0.0,0.0,243.0,285.0,1
125.37,285.0,0.0,0.0,193.0,270.0,1
125.2,270.0,19.0,15.4,193.0,251.0,1
125.0,251.0,0.0,1.6,246.0,232.0,1
124.78,232.0,0.0,7.8,217.0,213.0,1
124.56,213.0,0.0,0.0,217.0,196.0,1
124.35,196.0,0.0,0.0,191.0,179.0,1
124.12,179.0,0.0,0.0,191.0,162.0,1
123.89,162.0,0.0,0.0,191.0,148.0,1
123.68,148.0,0.0,0.0,163.0,134.0,1
123.45,134.0,0.0,11.8,163.0,122.0,1
123.24,122.0,0.0,0.0,138.0,122.0,1
123.24,122.0,138.0,56.0,138.0,185.0,1
124.6,185.0,867.0,36.6,133.0,208.0,1
124.7,208.0,483.0,27.4,217.0,225.0,1
124.7,225.0,414.0,13.0,217.0,223.0,1
124.67,223.0,194.0,0.0,217.0,220.0,1
124.64,220.0,182.0,3.2,217.0,234.0,1
124.8,234.0,379.0,27.0,217.0,249.0,1
124.97,249.0,391.0,2.0,217.0,262.0,1
125.12,262.0,369.0,9.2,219.0,273.0,1
125.24,273.0,346.0,0.0,219.0,279.0,1
125.3,279.0,288.0,0.0,219.0,281.0,1
125.32,281.0,242.0,0.0,219.0,281.0,1
125.32,281.0,219.0,0.0,219.0,280.0,1
125.31,280.0,202.0,0.0,219.0,286.0,1
125.38,286.0,289.0,17.0,220.0,281.0,1
125.32,281.0,162.0,3.0,220.0,277.0,1
125.28,277.0,174.0,0.0,220.0,273.0,1
125.24,273.0,177.0,0.0,220.0,270.0,1
125.2,270.0,185.0,0.0,220.0,267.0,1
125.17,267.0,182.0,0.0,220.0,275.0,1
125.26,275.0,288.0,0.0,220.0,277.0,1
125.28,277.0,244.0,0.0,220.0,276.0,1
125.27,276.0,208.0,0.0,220.0,274.0,1
125.25,274.0,197.0,0.0,220.0,271.0,1
125.22,271.0,185.0,0.0,220.0,267.0,1
125.17,267.0,175.0,1.0,220.0,334.0,1
125.87,334.0,995.0,96.0,220.0,373.0,1
126.25,373.0,671.0,23.0,220.0,392.0,1
126.42,392.0,493.0,3.0,273.0,400.0,1
126.5,400.0,366.0,0.0,273.0,406.0,1
126.55,406.0,342.0,0.0,273.0,406.0,1
126.55,406.0,273.0,0.0,273.0,400.0,1
126.5,400.0,204.0,0.0,273.0,391.0,1
126.41,391.0,169.0,0.0,273.0,380.0,1
126.31,380.0,146.0,0.0,273.0,372.0,1
126.24,372.0,184.0,0.0,273.0,362.0,1
126.14,362.0,193.0,0.0,273.0,354.0,1
126.06,354.0,180.0,0.0,273.0,345.0,1
125.98,345.0,167.0,0.0,273.0,336.0,1
125.89,336.0,169.0,0.0,272.0,326.0,1
125.79,326.0,162.0,0.0,272.0,317.0,1
125.7,317.0,145.0,0.0,248.0,306.0,1
125.58,306.0,118.0,0.0,248.0,294.0,1
125.46,294.0,109.0,0.0,248.0,280.0,1
125.31,280.0,90.0,0.0,248.0,267.0,1
125.17,267.0,94.0,0.0,248.0,255.0,1
125.04,255.0,89.0,0.0,248.0,241.0,1
124.88,241.0,83.0,0.0,246.0,225.0,1
124.7,225.0,61.0,0.0,246.0,212.0,1
124.55,212.0,93.0,0.0,246.0,200.0,1
124.4,200.0,110.0,0.0,246.0,189.0,1
124.25,189.0,86.0,0.0,218.0,178.0,1
124.11,178.0,93.0,0.0,218.0,176.0,1
124.08,176.0,195.0,0.0,192.0,182.0,1
124.16,182.0,261.0,10.0,192.0,187.0,1
124.23,187.0,247.0,0.0,192.0,196.0,1
124.35,196.0,296.0,3.4,192.0,298.0,1
125.5,298.0,1374.0,67.0,272.0,332.0,1
125.85,332.0,621.0,0.0,272.0,342.0,1
125.95,342.0,388.0,0.0,272.0,354.0,1
126.06,354.0,411.0,0.0,272.0,365.0,1
126.17,365.0,400.0,0.0,297.0,374.0,1
126.26,374.0,405.0,0.0,297.0,384.0,1
126.35,384.0,408.0,0.0,297.0,391.0,1
126.41,391.0,374.0,0.0,297.0,393.0,1
126.43,393.0,320.0,0.0,297.0,399.0,1
126.49,399.0,371.0,0.0,297.0,405.0,1
126.54,405.0,369.0,0.0,297.0,413.0,1
126.62,413.0,385.0,0.0,297.0,422.0,1
126.7,422.0,400.0,0.0,297.0,431.0,1
126.78,431.0,400.0,0.0,297.0,436.0,1
126.82,436.0,350.0,0.0,297.0,445.0,1
126.9,445.0,401.0,5.0,297.0,473.0,1
127.14,473.0,621.0,14.0,297.0,485.0,1
127.25,485.0,437.0,0.0,298.0,487.0,1
127.26,487.0,321.0,0.0,298.0,481.0,1
127.21,481.0,227.0,0.0,298.0,476.0,1
127.17,476.0,241.0,0.0,298.0,470.0,1
127.12,470.0,228.0,0.0,298.0,460.0,1
127.03,460.0,182.0,0.0,298.0,449.0,1
126.94,449.0,181.0,0.0,298.0,438.0,1
126.84,438.0,167.0,0.0,297.0,427.0,1
126.74,427.0,167.0,0.0,297.0,415.0,1
126.63,415.0,155.0,0.0,297.0,402.0,1
126.52,402.0,148.0,0.0,297.0,389.0,1
126.4,389.0,142.0,0.0,297.0,374.0,1
126.26,374.0,135.0,0.0,297.0,360.0,1
126.12,360.0,134.0,0.0,297.0,347.0,1
126.0,347.0,140.0,0.0,297.0,334.0,1
125.87,334.0,139.0,0.0,296.0,319.0,1
125.72,319.0,93.0,0.0,272.0,277.0,1
125.28,277.0,16.0,0.0,272.0,259.0,1
125.08,259.0,42.0,0.0,248.0,243.0,1
124.91,243.0,59.0,0.0,248.0,227.0,1
124.72,227.0,61.0,0.0,248.0,212.0,1
124.55,212.0,71.0,0.0,246.0,207.0,1
124.48,207.0,159.0,0.0,218.0,206.0,1
124.47,206.0,208.0,0.0,218.0,205.0,1
124.46,205.0,206.0,0.0,218.0,208.0,1
124.49,208.0,229.0,0.0,198.0,212.0,1
124.55,212.0,248.0,0.0,198.0,217.0,1
124.61,217.0,306.0,0.0,246.0,224.0,1
124.69,224.0,327.0,0.0,246.0,229.0,1
124.75,229.0,298.0,0.0,246.0,232.0,1
124.78,232.0,284.0,0.0,246.0,235.0,1
124.81,235.0,282.0,0.0,246.0,236.0,1
124.82,236.0,256.0,0.0,246.0,236.0,1
124.82,236.0,246.0,0.0,246.0,234.0,1
124.8,234.0,227.0,0.0,246.0,230.0,1
124.76,230.0,203.0,0.0,246.0,229.0,1
124.75,229.0,234.0,0.0,246.0,224.0,1
124.69,224.0,186.0,0.0,249.0,219.0,1
124.63,219.0,184.0,0.0,245.0,216.0,1
124.6,216.0,218.0,0.0,249.0,218.0,1
124.62,218.0,272.0,0.0,249.0,235.0,1
124.81,235.0,446.0,0.0,249.0,252.0,1
125.01,252.0,439.0,0.0,357.0,265.0,1
125.15,265.0,515.0,0.0,359.0,274.0,1
125.25,274.0,463.0,0.0,359.0,282.0,1
125.33,282.0,452.0,0.0,359.0,289.0,1
125.41,289.0,440.0,0.0,359.0,294.0,1
125.46,294.0,431.0,0.0,416.0,298.0,1
125.5,298.0,439.0,0.0,416.0,298.0,1
125.5,298.0,436.0,0.0,440.0,294.0,1
125.46,294.0,391.0,0.0,440.0,289.0,1
125.41,289.0,387.0,0.0,440.0,283.0,1
125.34,283.0,367.0,0.0,440.0,275.0,1
125.26,275.0,348.0,0.0,440.0,268.0,1
125.18,268.0,359.0,0.0,440.0,261.0,1
125.11,261.0,355.0,0.0,440.0,252.0,1
125.01,252.0,332.0,0.0,440.0,244.0,1
124.92,244.0,322.0,0.0,414.0,235.0,1
124.81,235.0,315.0,0.0,414.0,235.0,1
124.81,235.0,363.0,0.0,364.0,239.0,1
124.86,239.0,408.0,0.0,363.0,240.0,1
124.87,240.0,351.0,0.0,363.0,238.0,1
124.85,238.0,340.0,1.6,363.0,235.0,1
124.81,235.0,329.0,0.0,363.0,231.0,1
124.77,231.0,322.0,0.0,363.0,229.0,1
124.75,229.0,313.0,0.0,363.0,221.0,1
124.65,221.0,265.0,0.0,363.0,206.0,1
124.47,206.0,185.0,0.0,363.0,192.0,1
124.3,192.0,161.0,0.0,324.0,181.0,1
124.15,181.0,116.0,0.0,249.0,165.0,1
123.93,165.0,68.0,0.0,192.0,158.0,1
123.83,158.0,116.0,0.0,192.0,162.0,1
123.89,162.0,236.0,0.0,192.0,169.0,1
123.99,169.0,277.0,0.0,192.0,175.0,1
124.07,175.0,264.0,0.0,192.0,180.0,1
124.14,180.0,251.0,0.0,195.0,180.0,1
124.14,180.0,192.0,0.0,195.0,171.0,1
124.01,171.0,89.0,0.0,195.0,156.0,1
123.08,156.0,21.0,0.0,195.0,140.0,1
122.55,140.0,8.0,0.0,192.0,127.0,1
123.33,127.0,0.0,0.0,148.0,113.0,1
123.08,113.0,0.0,0.0,158.0,107.0,1
122.96,107.0,0.0,0.0,68.0,102.0,1
122.86,102.0,0.0,0.0,55.0,98.0,1
122.77,98.0,0.0,0.0,46.0,94.0,1
122.68,94.0,0.0,0.0,46.0,90.0,1
122.58,90.0,0.0,0.0,46.0,86.0,1
122.48,86.0,0.0,0.0,46.0,83.0,1
122.4,83.0,0.0,0.0,35.0,80.0,1
122.32,80.0,0.0,0.0,35.0,77.0,1
122.25,77.0,0.0,0.0,35.0,74.0,1
122.19,74.0,0.0,0.0,15.0,73.0,1
122.13,73.0,0.0,0.0,15.0,72.0,1
122.1,72.0,0.0,0.0,15.0,70.0,1
122.03,70.0,0.0,0.0,15.0,69.0,1
121.98,69.0,0.0,0.0,13.0,68.0,1
121.95,68.0,0.0,0.0,13.0,67.0,1
121.91,67.0,0.0,0.0,13.0,66.0,1
121.87,66.0,0.0,0.0,13.0,65.0,1
121.84,65.0,0.0,0.0,13.0,64.0,1
121.8,64.0,0.0,0.0,13.0,63.0,1
121.76,63.0,0.0,0.0,13.0,61.0,1
121.67,61.0,0.0,2.4,13.0,69.0,1
122.0,69.0,106.0,50.4,13.0,103.0,1
122.88,103.0,416.0,0.0,19.0,146.0,1
123.65,146.0,522.0,4.0,24.0,196.0,1
124.35,196.0,613.0,0.0,34.0,250.0,1
124.98,250.0,661.0,0.0,36.0,307.0,1
125.6,307.0,694.0,0.0,34.0,328.0,1
125.81,328.0,707.0,0.0,464.0,341.0,1
125.94,341.0,702.0,0.0,552.0,353.0,1
126.05,353.0,691.0,0.0,552.0,362.0,1
126.14,362.0,666.0,0.0,562.0,368.0,1
126.2,368.0,631.0,0.0,552.0,360.0,1
126.12,360.0,469.0,45.4,562.0,319.0,1
125.72,319.0,88.0,0.0,563.0,276.0,1
125.27,276.0,24.0,0.0,522.0,232.0,1
124.78,232.0,12.0,0.0,521.0,197.0,1
124.36,197.0,9.0,0.0,414.0,164.0,1
123.92,164.0,0.0,0.0,418.0,155.0,1
123.78,155.0,0.0,0.0,18.0,153.0,1
123.75,153.0,0.0,0.0,18.0,155.0,1
123.78,155.0,46.0,25.0,18.0,153.0,1
123.75,153.0,0.0,0.0,18.0,151.0,1
123.72,151.0,0.0,0.0,18.0,150.0,1
123.7,150.0,0.0,0.0,18.0,148.0,1
123.67,148.0,0.0,0.0,18.0,146.0,1
123.64,146.0,0.0,0.0,18.0,144.0,1
123.61,144.0,0.0,0.0,18.0,142.0,1
123.58,142.0,0.0,0.0,18.0,141.0,1
123.56,141.0,0.0,0.0,18.0,139.0,1
123.53,139.0,0.0,0.0,23.0,137.0,1
123.5,137.0,0.0,0.0,23.0,135.0,1
123.46,135.0,0.0,0.0,23.0,133.0,1
123.43,133.0,0.0,10.0,23.0,131.0,1
123.4,131.0,0.0,3.0,23.0,129.0,1
123.36,129.0,0.0,2.0,23.0,127.0,1
123.33,127.0,0.0,1.0,23.0,125.0,1
123.29,125.0,0.0,0.0,23.0,123.0,1
123.26,123.0,0.0,0.0,23.0,121.0,1
123.22,121.0,0.0,0.0,23.0,119.0,1
123.18,119.0,0.0,0.0,23.0,117.0,1
123.15,117.0,0.0,0.0,23.0,115.0,1
123.11,115.0,0.0,0.0,23.0,113.0,1
123.07,113.0,0.0,0.0,23.0,111.0,1
123.03,111.0,0.0,0.0,23.0,109.0,1
122.99,109.0,0.0,0.0,23.0,107.0,1
122.95,107.0,0.0,0.0,20.0,105.0,1
122.91,105.0,0.0,0.0,20.0,103.0,1
122.87,103.0,0.0,0.0,20.0,101.0,1
122.83,101.0,0.0,0.0,20.0,98.0,1
122.76,98.0,0.0,0.0,20.0,96.0,1
122.72,96.0,0.0,2.0,20.0,96.0,1
122.72,96.0,20.0,12.0,20.0,94.0,1
122.67,94.0,0.0,0.0,20.0,92.0,1
122.62,92.0,0.0,0.0,20.0,103.0,1
122.88,103.0,158.0,6.0,20.0,119.0,1
123.19,119.0,213.0,0.0,27.0,134.0,1
123.45,134.0,199.0,0.0,27.0,150.0,1
123.71,150.0,213.0,0.0,29.0,164.0,1
123.92,164.0,189.0,26.0,27.0,171.0,1
124.01,171.0,187.0,0.0,177.0,173.0,1
124.04,173.0,202.0,0.0,179.0,173.0,1
124.04,173.0,178.0,0.0,180.0,172.0,1
124.03,172.0,174.0,0.0,180.0,170.0,1
124.0,170.0,161.0,0.0,179.0,166.0,1
123.94,166.0,129.0,0.0,178.0,160.0,1
123.86,160.0,108.0,3.0,175.0,153.0,1
123.75,153.0,96.0,0.0,174.0,143.0,1
123.6,143.0,59.0,1.0,174.0,133.0,1
123.43,133.0,39.0,0.0,159.0,123.0,1
123.26,123.0,43.0,12.0,159.0,116.0,1
123.14,116.0,56.0,0.0,139.0,108.0,1
122.98,108.0,44.0,0.0,139.0,102.0,1
122.86,102.0,29.0,0.0,102.0,96.0,1
122.73,96.0,37.0,0.0,102.0,88.0,1
122.54,88.0,17.0,0.0,102.0,86.0,1
122.49,86.0,8.0,0.0,21.0,85.0,1
122.45,85.0,0.0,4.4,20.0,83.0,1
122.41,83.0,0.0,4.0,20.0,82.0,1
122.37,82.0,8.0,5.0,20.0,80.0,1
122.22,80.0,0.0,0.0,20.0,78.0,1
122.26,78.0,0.0,0.0,20.0,76.0,1
122.22,76.0,0.0,3.0,20.0,75.0,1
122.2,75.0,0.0,0.0,20.0,73.0,1
122.11,73.0,0.0,0.0,20.0,71.0,1
122.05,71.0,0.0,0.0,20.0,69.0,1
121.98,69.0,0.0,0.0,20.0,67.0,1
121.91,67.0,0.0,0.0,17.0,66.0,1
121.87,66.0,0.0,0.0,17.0,64.0,1
121.8,64.0,0.0,0.0,17.0,64.0,1
121.8,64.0,17.0,8.0,17.0,63.0,1
121.76,63.0,0.0,0.0,17.0,61.0,1
121.67,61.0,0.0,0.0,17.0,60.0,1
121.62,60.0,0.0,0.0,17.0,59.0,1
121.58,59.0,12.0,5.4,17.0,57.0,1
121.47,57.0,0.0,0.0,17.0,56.0,1
121.42,56.0,0.0,0.0,17.0,54.0,1
121.3,54.0,0.0,0.0,17.0,53.0,1
121.24,53.0,12.0,8.0,17.0,51.0,1
121.11,51.0,0.0,1.4,17.0,50.0,1
121.05,50.0,0.0,0.0,17.0,48.0,1
120.92,48.0,0.0,0.0,17.0,50.0,1
121.05,50.0,40.0,21.0,17.0,51.0,1
121.17,51.0,29.0,31.0,17.0,53.0,1
121.29,53.0,35.0,15.0,12.0,52.0,1
121.18,52.0,0.0,2.0,12.0,55.0,1
121.41,55.0,47.0,23.0,12.0,56.0,1
121.46,56.0,14.0,10.0,2.0,55.0,1
121.41,55.0,0.0,0.0,10.0,54.0,1
121.3,54.0,0.0,0.0,10.0,53.0,1
121.24,53.0,0.0,0.0,10.0,52.0,1
121.18,52.0,0.0,0.0,10.0,51.0,1
121.11,51.0,0.0,5.0,10.0,50.0,1
121.05,50.0,0.0,2.0,10.0,49.0,1
120.99,49.0,0.0,4.0,10.0,55.0,1
121.41,55.0,79.0,51.0,10.0,54.0,1
121.3,54.0,0.0,0.0,10.0,53.0,1
121.24,53.0,0.0,0.0,10.0,53.0,1
121.24,53.0,0.0,0.0,2.0,53.0,1
121.24,53.0,0.0,0.0,2.0,53.0,1
121.24,53.0,0.0,0.0,2.0,55.0,1
121.41,55.0,25.0,9.0,2.0,55.0,1
121.41,55.0,0.0,0.0,2.0,55.0,1
121.41,55.0,0.0,0.0,2.0,55.0,1
121.41,55.0,0.0,0.0,2.0,55.0,1
121.41,55.0,0.0,0.0,10.0,54.0,1
121.3,54.0,0.0,0.0,2.0,54.0,1
121.3,54.0,0.0,0.0,2.0,54.0,1
121.3,54.0,0.0,0.0,2.0,54.0,1
121.3,54.0,0.0,0.0,10.0,53.0,1
121.24,53.0,0.0,0.0,10.0,56.0,1
121.46,56.0,37.0,30.0,2.0,58.0,1
121.57,58.0,25.0,16.6,2.0,60.0,1
121.66,60.0,25.0,20.0,2.0,60.0,1
121.66,60.0,0.0,0.0,2.0,60.0,1
121.66,60.0,0.0,0.0,2.0,60.0,1
121.66,60.0,0.0,0.0,2.0,60.0,1
121.66,60.0,0.0,1.6,2.0,60.0,1
121.66,60.0,0.0,0.0,2.0,59.0,1
121.58,59.0,0.0,0.0,2.0,59.0,1
121.58,59.0,0.0,0.0,2.0,59.0,1
121.58,59.0,0.0,7.0,2.0,59.0,1
121.58,59.0,0.0,0.0,2.0,59.0,1
121.58,59.0,0.0,0.0,2.0,59.0,1
121.58,59.0,0.0,8.4,2.0,59.0,1
121.58,59.0,0.0,0.0,2.0,58.0,1
121.53,58.0,0.0,0.0,2.0,58.0,1
121.53,58.0,0.0,0.0,2.0,58.0,1
121.53,58.0,0.0,1.0,2.0,58.0,1
121.53,58.0,0.0,1.6,2.0,57.0,1
121.47,57.0,0.0,0.0,7.0,57.0,1
121.47,57.0,0.0,0.0,7.0,57.0,1
121.47,57.0,0.0,0.0,2.0,56.0,1
121.42,56.0,0.0,0.0,7.0,55.0,1
121.36,55.0,0.0,0.0,7.0,54.0,1
121.3,54.0,0.0,0.0,7.0,54.0,1
121.3,54.0,0.0,0.0,7.0,53.0,1
121.24,53.0,0.0,10.0,7.0,53.0,1
121.24,53.0,0.0,0.0,7.0,52.0,1
121.18,52.0,0.0,0.0,7.0,52.0,1
121.18,52.0,0.0,6.6,7.0,50.0,1
121.05,50.0,0.0,0.0,7.0,55.0,1
121.41,55.0,65.0,36.0,7.0,55.0,1
121.41,55.0,0.0,0.0,2.0,55.0,1
121.41,55.0,0.0,0.0,2.0,55.0,1
121.41,55.0,0.0,0.0,2.0,54.0,1
121.3,54.0,0.0,0.0,7.0,54.0,1
121.3,54.0,0.0,0.0,7.0,53.0,1
121.24,53.0,0.0,0.0,2.0,53.0,1
121.24,53.0,0.0,0.0,2.0,59.0,1
121.61,59.0,76.0,49.0,7.0,59.0,1
121.61,59.0,0.0,0.0,2.0,59.0,1
121.61,59.0,0.0,5.4,7.0,58.0,1
121.57,58.0,0.0,0.0,2.0,63.0,1
121.79,63.0,65.0,45.0,7.0,63.0,1
121.79,63.0,0.0,2.8,2.0,63.0,1
121.79,63.0,0.0,1.2,2.0,63.0,1
121.79,63.0,0.0,0.0,2.0,62.0,1
121.71,62.0,0.0,2.8,7.0,68.0,1
121.97,68.0,76.0,46.0,7.0,70.0,1
122.04,70.0,30.0,24.0,7.0,75.0,1
122.21,75.0,65.0,27.0,7.0,82.0,1
122.39,82.0,88.0,53.0,7.0,82.0,1
122.39,82.0,0.0,0.0,7.0,81.0,1
122.36,81.0,0.0,0.0,7.0,81.0,1
122.36,81.0,0.0,0.0,7.0,80.0,1
122.32,80.0,0.0,0.0,7.0,80.0,1
122.32,80.0,0.0,0.0,7.0,79.0,1
122.29,79.0,0.0,0.0,7.0,79.0,1
122.29,79.0,0.0,0.0,7.0,77.0,1
122.24,77.0,0.0,0.0,7.0,77.0,1
122.24,77.0,0.0,0.0,7.0,76.0,1
122.22,76.0,0.0,0.0,7.0,76.0,1
122.22,76.0,0.0,0.0,7.0,75.0,1
122.2,75.0,0.0,0.0,7.0,75.0,1
122.2,75.0,0.0,0.0,7.0,73.0,1
122.11,73.0,0.0,0.0,7.0,73.0,1
122.11,73.0,0.0,0.0,7.0,72.0,1
122.08,72.0,0.0,0.0,7.0,72.0,1
122.08,72.0,0.0,0.0,7.0,71.0,1
122.05,71.0,0.0,7.0,7.0,71.0,1
122.05,71.0,0.0,8.4,7.0,71.0,1
122.05,71.0,0.0,4.6,7.0,70.0,1
122.01,70.0,0.0,0.0,7.0,71.0,1
122.05,71.0,18.0,17.0,7.0,71.0,1
122.05,71.0,0.0,0.0,7.0,77.0,1
122.25,77.0,83.0,75.0,7.0,77.0,1
122.25,77.0,0.0,0.0,7.0,76.0,1
122.23,76.0,0.0,0.0,7.0,76.0,1
122.23,76.0,0.0,2.2,7.0,76.0,1
122.23,76.0,23.0,10.6,7.0,122.0,1
123.25,122.0,543.0,69.0,11.0,160.0,1
123.86,160.0,456.0,67.0,16.0,204.0,1
124.45,204.0,525.0,10.0,16.0,536.0,1
127.67,536.0,3866.0,31.0,23.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,905.0,1
130.42,905.0,0.0,0.0,39.0,902.0,1
130.4,902.0,23.0,14.0,39.0,884.0,1
130.27,884.0,0.0,0.0,387.0,851.0,1
130.04,851.0,0.0,0.0,384.0,818.0,1
129.8,818.0,0.0,0.0,384.0,825.0,1
129.85,825.0,465.0,19.4,384.0,805.0,1
129.71,805.0,153.0,0.0,384.0,776.0,1
129.5,776.0,48.0,2.6,384.0,744.0,1
129.26,744.0,0.0,3.4,384.0,715.0,1
129.05,715.0,48.0,2.0,384.0,682.0,1
128.8,682.0,0.0,0.0,384.0,649.0,1
128.55,649.0,0.0,0.0,383.0,615.0,1
128.29,615.0,0.0,0.0,383.0,582.0,1
128.03,582.0,0.0,0.0,383.0,549.0,1
127.77,549.0,0.0,0.0,383.0,517.0,1
127.51,517.0,0.0,0.0,383.0,514.0,1
127.49,514.0,0.0,0.0,33.0,536.0,1
127.67,536.0,288.0,0.0,33.0,559.0,1
127.85,559.0,299.0,0.0,33.0,578.0,1
128.0,578.0,253.0,5.0,33.0,597.0,1
128.15,597.0,253.0,0.0,33.0,617.0,1
128.3,617.0,264.0,0.0,33.0,643.0,1
128.5,643.0,333.0,0.0,32.0,662.0,1
128.65,662.0,252.0,2.2,32.0,662.0,1
128.65,662.0,32.0,0.0,32.0,662.0,1
128.65,662.0,32.0,0.0,32.0,662.0,1
128.65,662.0,32.0,0.0,32.0,660.0,1
128.63,660.0,0.0,0.0,32.0,656.0,1
128.6,656.0,0.0,0.0,32.0,653.0,1
128.58,653.0,32.0,0.0,32.0,650.0,1
128.56,650.0,0.0,0.0,32.0,648.0,1
128.54,648.0,0.0,4.0,32.0,644.0,1
128.51,644.0,0.0,1.6,32.0,641.0,1
128.49,641.0,0.0,0.0,32.0,639.0,1
128.47,639.0,0.0,0.0,32.0,635.0,1
128.44,635.0,0.0,0.0,32.0,632.0,1
128.42,632.0,0.0,0.0,32.0,628.0,1
128.39,628.0,0.0,0.0,32.0,626.0,1
128.37,626.0,0.0,0.0,32.0,623.0,1
128.35,623.0,0.0,0.0,32.0,620.0,1
128.33,620.0,0.0,0.0,32.0,617.0,1
128.3,617.0,0.0,0.0,32.0,613.0,1
128.27,613.0,0.0,0.0,42.0,609.0,1
128.24,609.0,0.0,0.0,42.0,605.0,1
128.21,605.0,0.0,0.0,42.0,601.0,1
128.18,601.0,0.0,0.0,42.0,597.0,1
128.15,597.0,0.0,0.0,42.0,593.0,1
128.12,593.0,0.0,0.0,42.0,589.0,1
128.09,589.0,0.0,5.4,42.0,584.0,1
128.05,584.0,0.0,0.0,42.0,580.0,1
128.02,580.0,0.0,0.0,42.0,577.0,1
127.99,577.0,0.0,0.0,42.0,573.0,1
